Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Gymnothorax javanicus,Up to 300cm. ,Benthic; inhabit reef holes of lagoon and outer reefs. ,Solitary. ,"Brown with irregular dark brown spots on head, body and fins. Black blotch on gill opening. ",Black blotch on gill opening. ,"Common (Penida, Bira, Bunaken). ",High trophic level.
