Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Lutjanus decussatus,Up to 35cm. ,"Bethopelagic; coastal reefs, lagoons and outer slopes. ",Solitary or form small groups. ,White with six brown stripes on body. Five or six bars across back forming netted pattern on upper body. Black spot on base of caudal fin. ,Netted pattern and spot. ,"Common (Penida, Bira, Bunaken).",
