Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Dermochelys coriacea,"Up to 2.4m, carapace length. ",Pelagic; open ocean. ,Solitary. ,Primarily black rubbery skin with pinkish-white underside. The only species that lack scales and a hard shell and are named for their tough rubbery skin. ,Carapace and size. ,"Extremely Rare (Penida, Bira, Bunaken).",
