Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Gracila albomarginata,Up to 40cm. ,Benthopelagic; outer slopes. ,Solitary. ,"Brown head. Large white square on midbody, midlateral row of short narrow dark bars. Dot in pre-caudal area. Subadult: Purple to brown with bright red margins on rear dorsal, anal and tail fins. ",Pre-caudal dot. ,"Common (Bira, Bunaken), Uncommon (Penida).",
