Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Epinephelus cyanopodus,Up to 122cm. ,"Benthopelagic to pelagic; lagoons and outer reefs over mud, rock or cobble bottom. ",Solitary. ,"Pale bluish grey colour. Profuse small black spots on head, body and fins. Juveniles and sub-adults have black margin on tail and black ventral fin tips. ",Bluish colour and spots. ,"Rare (Penida, Bira, Bunaken).",
