Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Epinephelus fuscoguttatus,"Up to 120cm, commonly 50cm. ","Benthopelagic; lagoon pinnacles, channels, and outer reef slopes. ",Solitary. ,Pale yellowish brown with numerous close-set small brown spots of variable intensity. Five vertical series of irregular brown blotches. Small black saddle tail base. Deep bodied. ,"Size, distinct robust shape. ","Uncommon (Penida, Bira, Bunaken).",
