Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Lethrinus erythracanthus,Up to 70cm. ,Benthopelagic; deep lagoons and outer reef slopes. ,Solitary or form small groups. ,Dark bluish head and dark gray body with yellow or occasionally reddish fin. Easily distinguished from most emperor by large size. ,"Size, yellow/red fins. ","Uncommon (Penida, Bira, Bunaken).",
