Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Nebrius ferrugineus,Up to 3.2m.,Benthopelagic and Benthic; rests on bottom.,Solitary or small groups.,Brown to greyish brown without marking. Pair of short nasal barbell. Close-set dorsal fins of nearly same height. Wide face and small eyes.,Wide face. Dorsal fin position.,"Rare (Penida, Bira, Bunaken).",
