Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Plectropomus areolatus,Up to 80cm. ,Benthopelagic; coastal and lagoon reefs. ,Solitary. ,"Whiteish to pale grey with numerous small dark-edged blue spots on head, body and fins. Dark fins and dark margin on the edge of caudal fin. Often forming saddles (see left below). ",Dark margin on caudal fin. ,"Common (Bira, Bunaken), Uncommon (Penida).",
