Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Caranx papuensis,Up to 88cm. ,"Pelagic; lagoon, seaward reef. ",Solitary or form schools. ,Lower caudal fin lobe yellowish with white margin. Dark speckles above laterl line. White spot above gill. ,White spot above gill. ,"Uncommon (Penida, Bira, Bunaken).",
