Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Chiloscyllium punctatum,Up to 1.4m.,Benthopelagic and Benthic; rests on bottom.,Solitary.,Brown to greyish brown. May retain hint of juvenile banded pattern. Pectoral and ventral fins forward of dorsal fins. Narrow face.,"Narrow face, hint of bands.","Common (Penida), Uncommon (Bira, Bunaken).",
