Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Epinephelus fasciatus,Up to 40cm. ,Benthic; coastal lagoon and seaward reef. ,Solitary. ,Highly variable from pale to medium greenish gray. Often with 5-6 straight dark bars of variable intensity. ,"Dorsal fin, eyes. ","Common (Penida, Bira, Bunaken).",
