Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Epinephelus bleekeri,Up to 76cm. ,Benthic; silty coastal reef. ,Solitary. ,Whiteish with numerous orange to dark brown spots. Often display several faint dark bars. Last 2/3 of tail purplish and without spots. ,Purplish tail. ,"Rare (Penida, Bira) Uncommon (Bunaken)",
