Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Lethrinus microdon,Up to 70cm. ,"Benthopelagic; coastal reefs, lagoons and outer slopes. ",Solitary or form groups. ,Long pointed snout. Silvery grey. Dark streaks radiate from fore lower quarter of eye. ,Dark streaks around eye. ,"Uncommon (Penida, Bira, Bunaken).",
