Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Carangoides bajad,Up to 55cm. ,Pelagic; coastal reefs and outer slopes. ,Solitary or form large schools. ,Brassy silver to yellow-orange. Orange spots on side. Variation - Silver head and body with scattered orange spots on side. ,Orange spots. ,"Uncommon (Penida, Bira, Bunaken).",
