Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Cephalopholis formosa,Up to 34cm. ,Benthic; dead silty reefs in sheltered waters. ,Solitary. ,"Dark brown to yellowish brown with dark blue, primarily horizontal lines on head body and fins. ",Blue stripes. ,"Uncommon (Penida, Bira, Bunaken).",
