Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Sepioteuthis lessoniana,Up to 36cm. ,Benthopelagic; reef-associated. ,Solitary or form small groups. ,Long and sturdy tentacles. Fin very long and flat covering mantle. Translucent body that change colour with the environment. ,Long fin. ,"Uncommon (Penida, Bira, Bunaken). ",Known local consumption.
