Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Aphareus furca,"Up to 70cm, commonly 40cm. ",Pelagic and Benthopelagic; inshore coral and rocky reefs and in clear waters of lagoons. ,Solitary or in small groups. ,Blue-grey coloration. Slender body with large mouth and strongly forked tail. Long pectoral fins. Dark outline on rear edge and bar on gill cover. ,Downturned mouth. ,"Common (Penida, Bira, Bunaken).",
