Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Sphyraena barracuda,Up to 200cm. ,Pelagic; reefs and relatively shallow water. ,Solitary or form small groups. ,"Silvery, with few scattered dark blotches. Can display barred or mottled pattern. ","Blotches, solitary nature. ","Common (Penida, Bira, Bunaken).",
