Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Lethrinus obsoletus,Up to 50cm. ,"Benthopelagic; sand and rubbles ares of coastal reefs, lagoons and outer slopes. ",Solitary or form small group. ,Pale gray. Yellow-Orange stripe from base of pectoral fin to tail. ,Orange stripe. ,"Uncommon (Penida, Bira, Bunaken).",
