Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Lutjanus ehrenbergii,Up to 35cm. ,Benthopelagic; coastal reefs and estuaries. ,Form groups. ,Large round black spot on lateral line below 2nd dorsal fin. Five thin yellow stripes below lateral line. ,Dot and stripes. ,"Common (Bira, Bunaken), Uncommon (Penida).",
