Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Orectolobus leptolineatus,Up to 1.2m.,Benthic; ambush predator.,Solitary.,"Striking colour pattern of fine vermiculations, with alternating dark brownish bars and saddles. Nasal barbel with branch with 2-3 simple lobes.",Pattern on dorsal Side.,"Common - seasonal (Penida), Rare (Bira, Bunaken).",
