Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Anyperodon leucogrammicus,Up to 65cm. ,Benthopelagic; coastal and outer reefs. ,Solitary. ,"Slender, greenish to brownish grey with red orange spots. Usually with 3-4 pale stripes. ",Slender body shape. ,"Uncommon (Penida, Bira, Bunaken).",
