Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Lutjanus kasmira,Up to 40cm. ,Benthopelagic; coastal reefs to outer slopes. ,Form groups. ,Yellow upper body with four blue stripes. White belly with thin grey to yellow stripes. ,Four blue stripes. ,"Common (Penida, Bira, Bunaken).",
