Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Lethrinus rubrioperculatus,Up to 50cm. ,"Benthopelagic; sand, rubbles bottoms of coastal reefs and outer slopes. ",Solitary or form small group. ,"Diffuse stripe and bar marking on lower body, making white blotch pattern. Red dot on upper of the gill cover. Pale silvery grey. ",Spot on cheek. ,"Uncommon (Penida, Bira, Bunaken).",
