Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Globicephala macrorhynchus,Up to 610cm. ,Pelagic; deep offshore areas. ,"Form pods, rarely solitary. ","Round head, small beak, up-curved mouthline. Dark gray to black colour with lighter colored patch on the ventral surface. Small black area on upper base of pectoral fin. Steep forehead profile. ",Round head. ,"Rare (Penida, Bira, Bunaken). ",High trophic level.
