Scientific Name,Size,Position,Group Size,Appearance,Distinguishing Features,Occurence,Interest
Plectropomus pessuliferus,Up to 120cm. ,Benthopelagic; lagoons and seaward reefs. ,Solitary.,"Brown to orange-red with numerous small, dark-edged blue spots on head, body and fins (only basally on pectorals). Some spots on side of body are vertically elongate. ",Bars/Spots. truncate tail. ,"Uncommon (Penida, Bira, Bunaken).",
